Name,Owner,Description,GitHub URL,Repository Size,Number of stars,Number of forks,Number of open issues,List of topics,License,has_readme,has_contributing,has_code_of_conduct,has_pr_template,has_issue_template,has_newcomer_labels,found_newcomer_labels,contributors_count,commits_count,first_contributor_date,first_commit_files_changed,first_commit_additions,first_commit_deletions,first_commit_type,owner_type,size,subscribers_count,watchers_count,languages,full_name,distros_present,exclusion_reasons
wrapyfi_ros2_interfaces,modular-ml,ROS2 messages and services for Wrapyfi,https://github.com/modular-ml/wrapyfi_ros2_interfaces,28,1,0,0,,MIT,True,False,False,False,False,True,good first issue,1,13,2024-01-11T08:41:53Z,1,21,0,code,Organization,28,1,1,CMake,modular-ml/wrapyfi_ros2_interfaces,humble,inactive_6mo
yashar_turtle_chase,yaswhar,"This repo is made for an assignment of ""Robotics Lab"" course, instructed in Department of Mechanical Engineering, at Sharif University of Technology. ",https://github.com/yaswhar/yashar_turtle_chase,34,0,0,0,robotics;ros2;ros2-humble;turtlesim,Apache-2.0,True,False,False,False,False,True,good first issue,1,10,2025-04-14T13:01:38Z,14,380,0,config,User,34,1,0,Python,yaswhar/yashar_turtle_chase,humble,inactive_6mo
asyncapi_gencpp,hatchbed,C++ code generator for serializing and deserializing AsyncAPI components and messages based on a specification file.,https://github.com/hatchbed/asyncapi_gencpp,17,5,0,2,,BSD-3-Clause,True,False,False,False,False,True,good first issue,2,12,2022-02-24T22:00:25Z,1,29,0,code,Organization,17,3,5,Python;CMake,hatchbed/asyncapi_gencpp,jazzy|kilted,inactive_6mo
clearpath_tests,clearpathrobotics,,https://github.com/clearpathrobotics/clearpath_tests,151,0,0,0,,Other,True,False,False,False,False,True,good first issue,2,156,2024-11-07T18:12:23Z,8,206,0,docs,Organization,151,1,0,Python,clearpathrobotics/clearpath_tests,jazzy,inactive_6mo
data_tamer_tools-release,jlack1987,Release repository for data tamer tools package,https://github.com/jlack1987/data_tamer_tools-release,107,0,0,0,,,True,False,False,False,False,True,good first issue,1,1,2025-10-23T18:57:40Z,1,2,0,docs,User,107,0,0,,jlack1987/data_tamer_tools-release,jazzy,no_programming_languages
gz_dartsim_vendor,gazebo-release,,https://github.com/gazebo-release/gz_dartsim_vendor,25,0,3,1,,Apache-2.0,True,True,False,False,False,True,good first issue,3,20,2024-03-13T23:15:31Z,2,71,0,docs,Organization,25,2,0,CMake,gazebo-release/gz_dartsim_vendor,jazzy|kilted,inactive_6mo
hyveos_ros,p2p-industries,,https://github.com/p2p-industries/hyveos_ros,18,0,0,1,,MIT,True,False,False,False,False,True,good first issue,2,6,2025-01-10T23:47:07Z,14,231,0,config,Organization,18,1,0,Python;Dockerfile,p2p-industries/hyveos_ros,jazzy|kilted,inactive_6mo
hyveos_ros_msgs,p2p-industries,,https://github.com/p2p-industries/hyveos_ros_msgs,9,0,0,1,,MIT,True,False,False,False,False,True,good first issue,1,7,2025-01-09T03:32:31Z,4,36,0,config,Organization,9,1,0,CMake;Dockerfile,p2p-industries/hyveos_ros_msgs,jazzy|kilted,inactive_6mo
laser_scan_merger,BruceChanJianLe,"A multithreaded laser scan merger, aims to be blazingly fast.",https://github.com/BruceChanJianLe/laser_scan_merger,25,0,1,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,16,2025-05-30T10:03:48Z,2,203,0,docs,User,25,0,0,C++;Python;CMake,BruceChanJianLe/laser_scan_merger,jazzy,inactive_6mo
linux_isolate_process,adityapande-1995,"Isolates any given process using the unshare system call. Suited for ROS, though can work for any process.",https://github.com/adityapande-1995/linux_isolate_process,38,13,0,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,31,2023-12-20T23:11:52Z,1,2,0,docs,User,38,1,13,Python,adityapande-1995/linux_isolate_process,jazzy|kilted,inactive_6mo
odri_master_board_sdk_release,stack-of-tasks,Hardware and Firmware of the Solo Quadruped Master Board,https://github.com/stack-of-tasks/odri_master_board_sdk_release,10397,0,2,0,,BSD-2-Clause,True,False,False,False,False,True,good first issue,18,562,2019-07-25T11:22:36Z,2,27,0,docs,Organization,10397,0,0,C++;C;Python;CMake;Makefile;Shell,stack-of-tasks/odri_master_board_sdk_release,jazzy|kilted,inactive_6mo;is_fork
opensw,hatchbed,Open source client SDK for communicating with SlamTec Slamware devices,https://github.com/hatchbed/opensw,679,5,2,2,driver;lidar;mapping;robotics;rplidar,BSD-3-Clause,True,False,False,False,False,True,good first issue,1,11,2022-07-27T03:49:23Z,3,42,0,docs,Organization,679,2,5,C++;CMake;C,hatchbed/opensw,jazzy|kilted,inactive_6mo
opensw_ros,hatchbed,Open ROS driver for communicating with SlamTec Slamware devices,https://github.com/hatchbed/opensw_ros,33,3,2,1,driver;lidar;robotics;ros;rplidar,BSD-3-Clause,True,False,False,False,False,True,good first issue,1,7,2022-07-27T03:54:18Z,3,82,0,docs,Organization,33,2,3,C++;CMake,hatchbed/opensw_ros,jazzy|kilted,inactive_6mo
point_cloud_transport_tutorial,ros-perception,"This repository provides tutorial, which discusses running sample publisher and subscriber using multiple transports of point_cloud_transport.",https://github.com/ros-perception/point_cloud_transport_tutorial,789,11,4,0,,BSD-3-Clause,True,True,False,False,False,True,good first issue,4,56,2019-08-02T10:29:46Z,5,123,0,docs,Organization,789,0,11,C++;Python;CMake,ros-perception/point_cloud_transport_tutorial,jazzy|kilted,is_fork
protobuf_comm,fawkesrobotics,Protobuf wrapper for peer-to-peer communication,https://github.com/fawkesrobotics/protobuf_comm,267,1,1,0,,GPL-2.0,True,False,False,False,False,True,good first issue,3,31,2021-06-26T11:51:52Z,0,0,0,code,Organization,267,2,1,C++;CMake;Makefile,fawkesrobotics/protobuf_comm,jazzy|kilted,inactive_6mo
rcl_logging_rcutils,sloretz,An rcl_logging implementation using the rcutils logger (doesn't write to the file system).,https://github.com/sloretz/rcl_logging_rcutils,7,1,0,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,1,2022-06-10T18:07:32Z,7,373,0,docs,User,7,1,1,C;CMake,sloretz/rcl_logging_rcutils,jazzy|kilted,inactive_6mo
rcss3d_nao,ros-sports,,https://github.com/ros-sports/rcss3d_nao,92,3,1,2,,Apache-2.0,True,True,False,False,False,True,good first issue,2,75,2022-01-22T07:09:23Z,6,312,0,config,Organization,92,1,3,C++;CMake,ros-sports/rcss3d_nao,jazzy|kilted,inactive_6mo
rslidar_msg,RoboSense-LiDAR,ROS2 LiDAR Packet Message,https://github.com/RoboSense-LiDAR/rslidar_msg,7,23,47,2,,Other,True,False,False,False,False,True,good first issue,3,10,2020-06-22T04:20:07Z,1,1,0,docs,Organization,7,2,23,CMake,RoboSense-LiDAR/rslidar_msg,jazzy|kilted,inactive_6mo
rslidar_sdk,RoboSense-LiDAR,RoboSense LiDAR SDK for ROS & ROS2,https://github.com/RoboSense-LiDAR/rslidar_sdk,2444,646,306,109,,Other,True,False,False,False,False,True,good first issue,12,560,2020-06-01T02:58:08Z,1,1,0,docs,Organization,2444,14,646,C++;CMake;Python;Shell,RoboSense-LiDAR/rslidar_sdk,jazzy,inactive_6mo
rtsp_image_transport,fkie,RTSP streaming for ROS image topics,https://github.com/fkie/rtsp_image_transport,133,13,3,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,29,2021-11-29T15:20:50Z,34,4684,0,docs,Organization,133,3,13,C++;CMake,fkie/rtsp_image_transport,jazzy,inactive_6mo
so_arm_100_hardware,brukg,a ROS 2 Control hardware interface plugin for the SO100-arm low-cost 5DoF robotic manipulator. This interface supports both direct serial communication with the physical robot and simulation via ROS topics.,https://github.com/brukg/so_arm_100_hardware,49,16,5,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,12,2025-01-30T22:03:06Z,8,875,0,docs,User,49,3,16,C++;Python;CMake;C,brukg/so_arm_100_hardware,jazzy,inactive_6mo
soccer_vision_3d_rviz_markers,ros-sports,,https://github.com/ros-sports/soccer_vision_3d_rviz_markers,468,4,2,3,,Apache-2.0,True,True,False,False,False,True,good first issue,5,77,2022-06-05T11:34:38Z,7,357,0,config,Organization,468,3,4,Python,ros-sports/soccer_vision_3d_rviz_markers,jazzy|kilted,inactive_6mo
steering_functions,hbanzhaf,,https://github.com/hbanzhaf/steering_functions,4422,250,106,2,,Apache-2.0,True,True,False,False,False,False,,5,125,2017-10-02T08:16:49Z,300,30605,0,code,User,4422,8,250,C++;Python;CMake,hbanzhaf/steering_functions,jazzy|kilted,inactive_6mo
trimble_driver_ros,trimble-oss,Robot Operating System package for parsing Trimble's GSOF format,https://github.com/trimble-oss/trimble_driver_ros,139,5,2,7,,BSD-2-Clause,True,True,False,False,False,True,up-for-grabs,2,15,2024-11-18T20:41:11Z,155,11124,0,config,Organization,139,8,5,C++;CMake;C;Python;Shell,trimble-oss/trimble_driver_ros,jazzy,inactive_6mo
tuw_robotics,tuw-robotics,ROS package collection,https://github.com/tuw-robotics/tuw_robotics,55,1,0,2,,BSD-3-Clause,True,False,False,False,False,True,good first issue,3,23,2024-11-26T09:12:59Z,3,62,0,docs,Organization,55,2,1,C++;CMake;Python,tuw-robotics/tuw_robotics,jazzy,inactive_6mo
mini_tof_interfaces,uwgraphics,ROS 2 interface definition for mini_tof package,https://github.com/uwgraphics/mini_tof_interfaces,12,1,0,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,11,2024-11-06T15:47:48Z,2,44,0,docs,Organization,12,2,1,CMake,uwgraphics/mini_tof_interfaces,kilted,inactive_6mo
ros2-easy-test,felixdivo,A Python test framework for ROS2 allowing simple and expressive assertions based on message interactions.,https://github.com/felixdivo/ros2-easy-test,187,27,5,4,nodes;ros;ros2;testing;testing-library,MIT,True,False,False,False,False,True,good first issue,6,193,2023-03-18T23:53:56Z,3,152,0,docs,User,187,2,27,Python;Dockerfile,felixdivo/ros2-easy-test,kilted,inactive_6mo
rplidar_ros,allenh1,,https://github.com/allenh1/rplidar_ros,424,45,44,16,,BSD-2-Clause,True,False,False,False,False,True,good first issue,17,75,2014-05-06T17:37:34Z,2,25,0,docs,User,424,5,45,C++;C;Python;CMake;Shell,allenh1/rplidar_ros,kilted,inactive_6mo;is_fork
